,home,away,home_total,away_total,home_ml,away_ml,home_rat,away_rat,bet_home,home_win,bet_win,bet_lose,bet_odds,winnings
1028,Boston Celtics,Orlando Magic,122,119,1.2439024390243902,4.4,4.979438202404495,-5.849191857264415,1,1,1,0,1.2439024390243902,24.390243902439025
1029,Portland Trailblazers,Philadelphia 76ers,124,121,1.7407407407407407,2.15,,3.2263149135805165,0,1,0,1,2.15,-100.0
1030,Sacramento Kings,Houston Rockets,112,129,2.7,1.526315789473684,-3.442680688649372,-4.190734912751116,1,0,0,1,2.7,-100.0
1031,Los Angeles Clippers,Brooklyn Nets,120,129,1.263157894736842,4.2,4.37862351620734,1.5507666832269629,1,0,0,1,1.263157894736842,-100.0
1032,Pheonix Suns,Oklahoma City Thunder,128,101,1.2777777777777777,4.0,,-5.529767726818109,0,1,0,1,4.0,-100.0
1033,Utah Jazz,Dallas Mavericks,114,122,1.4166666666666667,3.0,5.444032665642926,3.2529267441129175,1,0,0,1,1.4166666666666667,-100.0
1034,Milwaukee Bucks,Toronto Raptors,106,114,1.4545454545454546,2.9,5.690196176556934,2.5734027207204195,1,0,0,1,1.4545454545454546,-100.0
1035,Miami Heat,Indiana Pacers,114,92,1.5555555555555556,2.6,2.6168031631855277,-0.8382516396313262,1,1,1,0,1.5555555555555556,55.55555555555557
1036,Los Angeles Lakers,Denver Nuggets,124,121,1.4761904761904763,2.8,2.002113488571497,2.453386720352784,0,1,0,1,2.8,-100.0
1037,Orlando Magic,Brooklyn Nets,96,108,1.5405405405405406,2.65,-5.849191857264415,1.5507666832269629,0,0,1,0,2.65,165.0
1038,San Antonio Spurs,Houston Rockets,123,105,1.526315789473684,2.7,-0.7090459573831968,-4.190734912751116,1,1,1,0,1.526315789473684,52.63157894736841
1039,Philadelphia 76ers,Pheonix Suns,117,130,5.5,1.1666666666666667,3.2263149135805165,,0,0,1,0,1.1666666666666667,16.66666666666667
1040,Dallas Mavericks,Portland Trailblazers,131,134,2.25,1.6896551724137931,3.2529267441129175,,0,0,1,0,1.6896551724137931,68.9655172413793
1041,Mephis Grizzlies,Boston Celtics,107,122,2.75,1.5,,4.979438202404495,0,0,1,0,1.5,50.0
1042,Sacramento Kings,New Orleans Pelicans,112,106,1.6666666666666665,2.3,-3.442680688649372,-0.5093593018062643,0,1,0,1,2.3,-100.0
1043,Washington Wizards,Milwaukee Bucks,113,126,4.3,1.25,-3.3898110933853416,5.690196176556934,0,0,1,0,1.25,25.0
1044,Houston Rockets,Indiana Pacers,104,108,1.3571428571428572,3.4,-4.190734912751116,-0.8382516396313262,0,0,1,0,3.4,240.0
1045,Philadelphia 76ers,Toronto Raptors,121,125,3.2,1.3846153846153846,3.2263149135805165,2.5734027207204195,1,0,0,1,3.2,-100.0
1046,Oklahoma City Thunder,Miami Heat,116,115,2.5,1.5882352941176472,-5.529767726818109,2.6168031631855277,0,1,0,1,1.5882352941176472,-100.0
1047,Denver Nuggets,Los Angeles Clippers,111,124,2.75,1.5,2.453386720352784,4.37862351620734,0,0,1,0,1.5,50.0
1048,Orlando Magic,New Orleans Pelicans,133,127,1.5882352941176472,2.5,-5.849191857264415,-0.5093593018062643,0,1,0,1,2.5,-100.0
1049,Mephis Grizzlies,Milwaukee Bucks,119,106,1.606060606060606,2.45,,5.690196176556934,0,1,0,1,2.45,-100.0
1050,Utah Jazz,San Antonio Spurs,118,112,3.4,1.3571428571428572,5.444032665642926,-0.7090459573831968,1,1,1,0,3.4,240.0
1051,Los Angeles Lakers,Sacramento Kings,122,136,1.5882352941176472,2.5,2.002113488571497,-3.442680688649372,1,0,0,1,1.5882352941176472,-100.0
1052,Boston Celtics,Washington Wizards,90,96,2.1,1.7692307692307692,4.979438202404495,-3.3898110933853416,1,0,0,1,2.1,-100.0
1053,Pheonix Suns,Dallas Mavericks,128,102,1.263157894736842,4.2,,3.2529267441129175,0,1,0,1,4.2,-100.0
1054,Brooklyn Nets,Portland Trailblazers,133,134,6.75,1.1176470588235294,1.5507666832269629,,0,0,1,0,1.1176470588235294,11.764705882352942
1055,Houston Rockets,Philadelphia 76ers,96,134,1.7142857142857144,2.2,-4.190734912751116,3.2263149135805165,0,0,1,0,2.2,120.00000000000003
1056,Toronto Raptors,Denver Nuggets,117,109,2.25,1.6896551724137931,2.5734027207204195,2.453386720352784,1,1,1,0,2.25,125.0
1057,Los Angeles Clippers,Oklahoma City Thunder,107,103,1.6451612903225805,2.35,4.37862351620734,-5.529767726818109,1,1,1,0,1.6451612903225805,64.51612903225805
1058,Indiana Pacers,Miami Heat,109,92,2.1,1.7692307692307692,-0.8382516396313262,2.6168031631855277,0,1,0,1,1.7692307692307692,-100.0
1059,Portland Trailblazers,Mephis Grizzlies,126,122,1.3846153846153846,3.2,,,0,1,0,1,3.2,-100.0
1060,Denver Nuggets,Utah Jazz,135,125,1.5555555555555556,2.6,2.453386720352784,5.444032665642926,0,1,0,1,2.6,-100.0
1061,Toronto Raptors,Brooklyn Nets,134,110,1.1666666666666667,5.5,2.5734027207204195,1.5507666832269629,1,1,1,0,1.1666666666666667,16.66666666666667
1062,Boston Celtics,Philadelphia 76ers,109,101,1.3703703703703702,3.3,4.979438202404495,3.2263149135805165,1,1,1,0,1.3703703703703702,37.03703703703701
1063,Los Angeles Clippers,Dallas Mavericks,118,110,1.289855072463768,3.85,4.37862351620734,3.2529267441129175,1,1,1,0,1.289855072463768,28.985507246376812
1064,Milwaukee Bucks,Orlando Magic,110,122,1.0625,10.0,5.690196176556934,-5.849191857264415,1,0,0,1,1.0625,-100.0
1065,Los Angeles Lakers,Portland Trailblazers,93,100,1.3333333333333333,3.5,2.002113488571497,,0,0,1,0,3.5,250.0
1066,Indiana Pacers,Miami Heat,101,113,2.65,1.5405405405405406,-0.8382516396313262,2.6168031631855277,0,0,1,0,1.5405405405405406,54.05405405405406
1067,Houston Rockets,Oklahoma City Thunder,123,108,1.9090909090909092,1.9090909090909092,-4.190734912751116,-5.529767726818109,1,1,1,0,1.9090909090909092,90.9090909090909
1068,Toronto Raptors,Brooklyn Nets,104,99,1.1111111111111112,7.0,2.5734027207204195,1.5507666832269629,1,1,1,0,1.1111111111111112,11.111111111111114
1069,Denver Nuggets,Utah Jazz,105,124,1.606060606060606,2.45,2.453386720352784,5.444032665642926,0,0,1,0,2.45,145.00000000000003
1070,Boston Celtics,Philadelphia 76ers,128,101,1.5,2.75,4.979438202404495,3.2263149135805165,1,1,1,0,1.5,50.0
1071,Los Angeles Clippers,Dallas Mavericks,114,127,1.5,2.75,4.37862351620734,3.2529267441129175,1,0,0,1,1.5,-100.0
1072,Indiana Pacers,Miami Heat,100,109,2.55,1.5714285714285714,-0.8382516396313262,2.6168031631855277,0,0,1,0,1.5714285714285714,57.14285714285714
1073,Houston Rockets,Oklahoma City Thunder,111,98,1.7407407407407407,2.15,-4.190734912751116,-5.529767726818109,1,1,1,0,1.7407407407407407,74.07407407407408
1074,Milwaukee Bucks,Orlando Magic,111,96,1.0714285714285714,9.0,5.690196176556934,-5.849191857264415,1,1,1,0,1.0714285714285714,7.142857142857139
1075,Los Angeles Lakers,Portland Trailblazers,111,88,1.4081632653061225,3.05,2.002113488571497,,0,1,0,1,3.05,-100.0
1076,Brooklyn Nets,Toronto Raptors,92,117,5.5,1.1666666666666667,1.5507666832269629,2.5734027207204195,0,0,1,0,1.1666666666666667,16.66666666666667
1077,Utah Jazz,Denver Nuggets,124,87,1.8333333333333335,2.0,5.444032665642926,2.453386720352784,1,1,1,0,1.8333333333333335,83.33333333333334
1078,Philadelphia 76ers,Boston Celtics,94,102,3.0,1.4166666666666667,3.2263149135805165,4.979438202404495,0,0,1,0,1.4166666666666667,41.666666666666686
1079,Dallas Mavericks,Los Angeles Clippers,122,130,2.8,1.4761904761904763,3.2529267441129175,4.37862351620734,0,0,1,0,1.4761904761904763,47.61904761904762
1080,Orlando Magic,Milwaukee Bucks,107,121,8.0,1.0909090909090908,-5.849191857264415,5.690196176556934,0,0,1,0,1.0909090909090908,9.09090909090908
1081,Miami Heat,Indiana Pacers,124,115,1.4761904761904763,2.8,2.6168031631855277,-0.8382516396313262,1,1,1,0,1.4761904761904763,47.61904761904762
1082,Oklahoma City Thunder,Houston Rockets,119,107,2.1,1.7692307692307692,-5.529767726818109,-4.190734912751116,0,1,0,1,1.7692307692307692,-100.0
1083,Portland Trailblazers,Los Angeles Lakers,108,116,3.9,1.2857142857142856,,2.002113488571497,0,0,1,0,1.2857142857142856,28.571428571428555
1084,Philadelphia 76ers,Boston Celtics,106,110,3.6,1.3225806451612903,3.2263149135805165,4.979438202404495,0,0,1,0,1.3225806451612903,32.258064516129025
1085,Dallas Mavericks,Los Angeles Clippers,135,133,3.8,1.2941176470588236,3.2529267441129175,4.37862351620734,0,1,0,1,1.2941176470588236,-100.0
1086,Brooklyn Nets,Toronto Raptors,122,150,9.0,1.0714285714285714,1.5507666832269629,2.5734027207204195,0,0,1,0,1.0714285714285714,7.142857142857139
1087,Utah Jazz,Denver Nuggets,129,127,1.625,2.4,5.444032665642926,2.453386720352784,1,1,1,0,1.625,62.5
1088,Orlando Magic,Milwaukee Bucks,106,121,8.0,1.0909090909090908,-5.849191857264415,5.690196176556934,0,0,1,0,1.0909090909090908,9.09090909090908
1089,Oklahoma City Thunder,Houston Rockets,117,114,2.3,1.6666666666666665,-5.529767726818109,-4.190734912751116,0,1,0,1,1.6666666666666665,-100.0
1090,Miami Heat,Indiana Pacers,99,87,1.3636363636363638,3.35,2.6168031631855277,-0.8382516396313262,1,1,1,0,1.3636363636363638,36.363636363636374
1091,Portland Trailblazers,Los Angeles Lakers,115,135,3.6,1.3225806451612903,,2.002113488571497,0,0,1,0,1.3225806451612903,32.258064516129025
1092,Denver Nuggets,Utah Jazz,117,107,2.2,1.7142857142857144,2.453386720352784,5.444032665642926,0,1,0,1,1.7142857142857144,-100.0
1093,Los Angeles Clippers,Dallas Mavericks,154,111,1.263157894736842,4.2,4.37862351620734,3.2529267441129175,1,1,1,0,1.263157894736842,26.315789473684205
1094,Milwaukee Bucks,Orlando Magic,118,104,1.0625,10.0,5.690196176556934,-5.849191857264415,1,1,1,0,1.0625,6.25
1095,Houston Rockets,Oklahoma City Thunder,114,80,1.4651162790697674,2.85,-4.190734912751116,-5.529767726818109,1,1,1,0,1.4651162790697674,46.51162790697674
1096,Los Angeles Lakers,Portland Trailblazers,131,122,1.0714285714285714,9.0,2.002113488571497,,0,1,0,1,9.0,-100.0
1097,Toronto Raptors,Boston Celtics,94,112,1.7692307692307692,2.1,2.5734027207204195,4.979438202404495,0,0,1,0,2.1,110.0
1098,Dallas Mavericks,Los Angeles Clippers,97,111,5.0,1.2,3.2529267441129175,4.37862351620734,0,0,1,0,1.2,20.0
1099,Utah Jazz,Denver Nuggets,107,119,1.7142857142857144,2.2,5.444032665642926,2.453386720352784,1,0,0,1,1.7142857142857144,-100.0
1100,Oklahoma City Thunder,Houston Rockets,104,100,3.0,1.4166666666666667,-5.529767726818109,-4.190734912751116,0,1,0,1,1.4166666666666667,-100.0
1101,Milwaukee Bucks,Miami Heat,104,115,1.4166666666666667,3.0,5.690196176556934,2.6168031631855277,1,0,0,1,1.4166666666666667,-100.0
1102,Toronto Raptors,Boston Celtics,99,102,1.7692307692307692,2.1,2.5734027207204195,4.979438202404495,0,0,1,0,2.1,110.0
1103,Denver Nuggets,Utah Jazz,80,78,1.7692307692307692,2.1,2.453386720352784,5.444032665642926,0,1,0,1,2.1,-100.0
1104,Milwaukee Bucks,Miami Heat,114,116,1.4166666666666667,3.0,5.690196176556934,2.6168031631855277,1,0,0,1,1.4166666666666667,-100.0
1105,Houston Rockets,Oklahoma City Thunder,104,102,1.4166666666666667,3.0,-4.190734912751116,-5.529767726818109,1,1,1,0,1.4166666666666667,41.666666666666686
1106,Boston Celtics,Toronto Raptors,103,104,2.1,1.7692307692307692,4.979438202404495,2.5734027207204195,1,0,0,1,2.1,-100.0
1107,Los Angeles Clippers,Denver Nuggets,120,97,1.2352941176470589,4.55,4.37862351620734,2.453386720352784,1,1,1,0,1.2352941176470589,23.529411764705884
1108,Miami Heat,Milwaukee Bucks,115,100,2.8,1.4761904761904763,2.6168031631855277,5.690196176556934,0,1,0,1,1.4761904761904763,-100.0
1109,Los Angeles Lakers,Houston Rockets,97,112,1.3448275862068966,3.45,2.002113488571497,-4.190734912751116,1,0,0,1,1.3448275862068966,-100.0
1110,Boston Celtics,Toronto Raptors,93,100,1.7692307692307692,2.1,4.979438202404495,2.5734027207204195,1,0,0,1,1.7692307692307692,-100.0
1111,Los Angeles Clippers,Denver Nuggets,101,110,1.2380952380952381,4.5,4.37862351620734,2.453386720352784,1,0,0,1,1.2380952380952381,-100.0
1112,Miami Heat,Milwaukee Bucks,115,118,2.05,1.8,2.6168031631855277,5.690196176556934,0,0,1,0,1.8,80.0
1113,Los Angeles Lakers,Houston Rockets,117,109,1.4,3.1,2.002113488571497,-4.190734912751116,1,1,1,0,1.4,40.0
1114,Toronto Raptors,Boston Celtics,89,111,2.1,1.7692307692307692,2.5734027207204195,4.979438202404495,0,0,1,0,1.7692307692307692,76.9230769230769
1115,Denver Nuggets,Los Angeles Clippers,107,113,4.7,1.2272727272727273,2.453386720352784,4.37862351620734,0,0,1,0,1.2272727272727273,22.727272727272734
1116,Milwaukee Bucks,Miami Heat,94,103,2.95,1.434782608695652,5.690196176556934,2.6168031631855277,1,0,0,1,2.95,-100.0
1117,Houston Rockets,Los Angeles Lakers,102,112,2.55,1.5714285714285714,-4.190734912751116,2.002113488571497,0,0,1,0,1.5714285714285714,57.14285714285714
1118,Boston Celtics,Toronto Raptors,122,125,1.6666666666666665,2.3,4.979438202404495,2.5734027207204195,1,0,0,1,1.6666666666666665,-100.0
1119,Denver Nuggets,Los Angeles Clippers,85,96,3.8,1.2941176470588236,2.453386720352784,4.37862351620734,0,0,1,0,1.2941176470588236,29.411764705882348
1120,Houston Rockets,Los Angeles Lakers,100,110,2.85,1.4651162790697674,-4.190734912751116,2.002113488571497,0,0,1,0,1.4651162790697674,46.51162790697674
1121,Toronto Raptors,Boston Celtics,87,92,2.35,1.6451612903225805,2.5734027207204195,4.979438202404495,0,0,1,0,1.6451612903225805,64.51612903225805
1122,Los Angeles Clippers,Denver Nuggets,105,111,1.25,4.3,4.37862351620734,2.453386720352784,1,0,0,1,1.25,-100.0
1123,Los Angeles Lakers,Houston Rockets,119,96,1.3846153846153846,3.1,2.002113488571497,-4.190734912751116,1,1,1,0,1.3846153846153846,38.46153846153845
1124,Denver Nuggets,Los Angeles Clippers,111,98,4.3,1.25,2.453386720352784,4.37862351620734,0,1,0,1,1.25,-100.0
1125,Los Angeles Clippers,Denver Nuggets,89,104,1.2941176470588236,3.8,4.37862351620734,2.453386720352784,1,0,0,1,1.2941176470588236,-100.0
1126,Boston Celtics,Miami Heat,114,117,1.7407407407407407,2.15,4.979438202404495,2.6168031631855277,1,0,0,1,1.7407407407407407,-100.0
1127,Boston Celtics,Miami Heat,101,106,1.6451612903225805,2.35,4.979438202404495,2.6168031631855277,1,0,0,1,1.6451612903225805,-100.0
1128,Los Angeles Lakers,Denver Nuggets,126,114,1.3448275862068966,3.45,2.002113488571497,2.453386720352784,0,1,0,1,3.45,-100.0
1129,Miami Heat,Boston Celtics,106,117,2.45,1.606060606060606,2.6168031631855277,4.979438202404495,0,0,1,0,1.606060606060606,60.606060606060595
1130,Los Angeles Lakers,Denver Nuggets,105,103,1.3333333333333333,3.5,2.002113488571497,2.453386720352784,0,1,0,1,3.5,-100.0
1131,Denver Nuggets,Los Angeles Lakers,114,106,3.15,1.392156862745098,2.453386720352784,2.002113488571497,1,1,1,0,3.15,215.0
1132,Miami Heat,Boston Celtics,112,109,2.45,1.606060606060606,2.6168031631855277,4.979438202404495,0,1,0,1,1.606060606060606,-100.0
1133,Denver Nuggets,Los Angeles Lakers,108,114,3.1,1.4,2.453386720352784,2.002113488571497,1,0,0,1,3.1,-100.0
1134,Boston Celtics,Miami Heat,121,108,1.625,2.4,4.979438202404495,2.6168031631855277,1,1,1,0,1.625,62.5
1135,Los Angeles Lakers,Denver Nuggets,117,107,1.5,2.75,2.002113488571497,2.453386720352784,0,1,0,1,2.75,-100.0
1136,Miami Heat,Boston Celtics,125,113,2.3,1.6666666666666665,2.6168031631855277,4.979438202404495,0,1,0,1,1.6666666666666665,-100.0
1137,Los Angeles Lakers,Miami Heat,116,98,1.5405405405405406,2.65,2.002113488571497,2.6168031631855277,0,1,0,1,2.65,-100.0
1138,Los Angeles Lakers,Miami Heat,124,114,1.1666666666666667,5.5,2.002113488571497,2.6168031631855277,0,1,0,1,5.5,-100.0
1139,Miami Heat,Los Angeles Lakers,115,104,4.5,1.2380952380952381,2.6168031631855277,2.002113488571497,1,1,1,0,4.5,350.0
1140,Miami Heat,Los Angeles Lakers,96,102,3.7,1.303030303030303,2.6168031631855277,2.002113488571497,1,0,0,1,3.7,-100.0
1141,Los Angeles Lakers,Miami Heat,108,111,1.2941176470588236,3.8,2.002113488571497,2.6168031631855277,0,0,1,0,3.8,280.0
1142,Miami Heat,Los Angeles Lakers,93,106,3.1,1.4,2.6168031631855277,2.002113488571497,1,0,0,1,3.1,-100.0
1143,Brooklyn Nets,Golden State Warriors,125,99,1.3125,3.65,1.5507666832269629,0.7095695951871412,1,1,1,0,1.3125,31.25
1144,Los Angeles Lakers,Los Angeles Clippers,109,116,1.7407407407407407,2.15,2.002113488571497,4.37862351620734,0,0,1,0,2.15,115.0
1145,Cleveland Cavaliers,Charlotte Hornets,121,114,2.2,1.7142857142857144,-4.3096922998804,-2.6556167949067144,0,1,0,1,1.7142857142857144,-100.0
1146,Indiana Pacers,New York Knicks,121,107,1.303030303030303,3.7,-0.8382516396313262,-1.3776575013818333,1,1,1,0,1.303030303030303,30.30303030303031
1147,Orlando Magic,Miami Heat,113,107,2.7,1.526315789473684,-5.849191857264415,2.6168031631855277,0,1,0,1,1.526315789473684,-100.0
1148,Philadelphia 76ers,Washington Wizards,113,107,1.3333333333333333,3.5,3.2263149135805165,-3.3898110933853416,1,1,1,0,1.3333333333333333,33.333333333333314
1149,Boston Celtics,Milwaukee Bucks,122,121,2.7,1.526315789473684,4.979438202404495,5.690196176556934,0,1,0,1,1.526315789473684,-100.0
1150,Toronto Raptors,New Orleans Pelicans,99,113,1.5882352941176472,2.5,2.5734027207204195,-0.5093593018062643,1,0,0,1,1.5882352941176472,-100.0
1151,Chicago Bulls,Atlanta Hawks,104,124,2.1,1.7692307692307692,-1.683908653442645,-0.9797304267208033,0,0,1,0,1.7692307692307692,76.9230769230769
1152,Mephis Grizzlies,San Antonio Spurs,119,131,1.7692307692307692,2.1,,-0.7090459573831968,0,0,1,0,2.1,110.0
1153,Minnesota Timberwolves,Detroit Pistons,111,101,1.4545454545454546,2.9,-1.926723951826823,-5.345550810181083,1,1,1,0,1.4545454545454546,45.45454545454547
1154,Denver Nuggets,Sacramento Kings,122,124,1.3225806451612903,3.6,2.453386720352784,-3.442680688649372,1,0,0,1,1.3225806451612903,-100.0
1155,Portland Trailblazers,Utah Jazz,100,120,2.1,1.7692307692307692,,5.444032665642926,0,0,1,0,1.7692307692307692,76.9230769230769
1156,Pheonix Suns,Dallas Mavericks,106,102,1.8333333333333335,2.0,,3.2529267441129175,0,1,0,1,2.0,-100.0
1157,Miami Heat,New Orleans Pelicans,111,98,1.6666666666666665,2.3,2.6168031631855277,-0.5093593018062643,1,1,1,0,1.6666666666666665,66.66666666666666
1158,Milwaukee Bucks,Golden State Warriors,138,99,1.1666666666666667,5.5,5.690196176556934,0.7095695951871412,1,1,1,0,1.1666666666666667,16.66666666666667
1159,Boston Celtics,Brooklyn Nets,95,123,2.25,1.6896551724137931,4.979438202404495,1.5507666832269629,1,0,0,1,2.25,-100.0
1160,Los Angeles Lakers,Dallas Mavericks,138,115,1.3773584905660377,3.25,2.002113488571497,3.2529267441129175,0,1,0,1,3.25,-100.0
1161,Denver Nuggets,Los Angeles Clippers,108,121,2.4,1.625,2.453386720352784,4.37862351620734,0,0,1,0,1.625,62.5
1162,Mephis Grizzlies,Atlanta Hawks,112,122,1.7142857142857144,2.2,,-0.9797304267208033,0,0,1,0,2.2,120.00000000000003
1163,Detroit Pistons,Cleveland Cavaliers,119,128,1.9090909090909092,1.9090909090909092,-5.345550810181083,-4.3096922998804,0,0,1,0,1.9090909090909092,90.9090909090909
1164,Washington Wizards,Orlando Magic,120,130,1.7692307692307692,2.1,-3.3898110933853416,-5.849191857264415,1,0,0,1,1.7692307692307692,-100.0
1165,Charlotte Hornets,Oklahoma City Thunder,107,109,1.6896551724137931,2.25,-2.6556167949067144,-5.529767726818109,1,0,0,1,1.6896551724137931,-100.0
1166,New York Knicks,Philadelphia 76ers,89,109,4.0,1.2777777777777777,-1.3776575013818333,3.2263149135805165,0,0,1,0,1.2777777777777777,27.77777777777777
1167,Chicago Bulls,Indiana Pacers,106,125,3.0,1.4166666666666667,-1.683908653442645,-0.8382516396313262,0,0,1,0,1.4166666666666667,41.666666666666686
1168,San Antonio Spurs,Toronto Raptors,119,114,2.25,1.6896551724137931,-0.7090459573831968,2.5734027207204195,0,1,0,1,1.6896551724137931,-100.0
1169,Utah Jazz,Minnesota Timberwolves,111,116,1.2222222222222223,4.75,5.444032665642926,-1.926723951826823,1,0,0,1,1.2222222222222223,-100.0
1170,Sacramento Kings,Pheonix Suns,106,103,2.4,1.625,-3.442680688649372,,0,1,0,1,1.625,-100.0
1171,Portland Trailblazers,Houston Rockets,128,126,1.2777777777777777,4.0,,-4.190734912751116,0,1,0,1,4.0,-100.0
1172,Los Angeles Clippers,Dallas Mavericks,73,124,1.625,2.4,4.37862351620734,3.2529267441129175,1,0,0,1,1.625,-100.0
1173,New Orleans Pelicans,San Antonio Spurs,98,95,1.526315789473684,2.7,-0.5093593018062643,-0.7090459573831968,1,1,1,0,1.526315789473684,52.63157894736841
1174,Washington Wizards,Orlando Magic,113,120,2.1,1.7692307692307692,-3.3898110933853416,-5.849191857264415,1,0,0,1,2.1,-100.0
1175,Charlotte Hornets,Brooklyn Nets,106,104,5.5,1.1666666666666667,-2.6556167949067144,1.5507666832269629,0,1,0,1,1.1666666666666667,-100.0
1176,Cleveland Cavaliers,Philadelphia 76ers,118,94,3.0,1.4166666666666667,-4.3096922998804,3.2263149135805165,0,1,0,1,1.4166666666666667,-100.0
1177,New York Knicks,Milwaukee Bucks,130,110,8.5,1.0833333333333333,-1.3776575013818333,5.690196176556934,0,1,0,1,1.0833333333333333,-100.0
1178,Indiana Pacers,Boston Celtics,108,107,2.15,1.7407407407407407,-0.8382516396313262,4.979438202404495,0,1,0,1,1.7407407407407407,-100.0
1179,Chicago Bulls,Golden State Warriors,128,129,2.45,1.606060606060606,-1.683908653442645,0.7095695951871412,0,0,1,0,1.606060606060606,60.606060606060595
1180,Sacramento Kings,Pheonix Suns,100,116,2.4,1.625,-3.442680688649372,,0,0,1,0,1.625,62.5
